reviewId,content,score
6657d07c-57aa-4697-bdf5-bf94824f7948,Top class,5
010b2978-c4c2-4a18-a03a-f4ef132e328a,see its a really good app but theres too many ads,3
ea3831d0-3d9e-4cee-ad68-8d1dfecb9b64,Very majestically,4
56f45966-b775-41b3-9275-3b4bfaf697d4,Trash app. Even the premium version is terrible,1
abbdf06b-bfc0-4dd2-bb3b-81ea57f3ecba,Nice and clear sound. Thank's,5
776df223-58db-4ef5-af47-fc50058cef5a,🎵🎵🎵💚🎵🎵💕💿💚💚💚💚💚💚💚💚💚,5
da52e6ce-24a7-40d3-875d-3e4d12db18f6,Love my Spotify. I've had zero problems with it.,5
6f2d44ea-c53d-454a-80fc-1e6c2373f1a0,Tuff,4
2fa0dd04-92ac-4422-a372-b8b11b3a6383,It's awesome sauce,5
f66de4da-d7cc-4379-b5b0-e4b8fd3d2a08,🥴❤️🔥👌🙏,5
8c15c139-eba3-45b9-828b-eb249826ad61,5 ads in a row Seriously,1
747cd54e-cbe6-49bb-bb01-21ac6fbd2f26,"I used to love the app and having adds is ok when I don't have a paid subscription but they have become absolutely ridiculous!!! Why repeat the same add 2-3 times back to back? Makes me not want to use Spotify at all ( I do pay for a subscription from time to time) and doesn't make me want the things being advertised either. In my opinion it's a loose, loose for Spotify and those you advertise for.",4
50c0832f-6143-4d46-a3bb-dddadaa1ae68,amazing app,5
2873f056-eba2-45c5-ad0b-193339609aab,Best for free music apps. 😊,5
fdc9755a-fd0e-452d-9bf1-eaab3dae11c3,Awesome!!!,5
62297a35-3941-483e-b569-95099e33853d,Good experience,5
09d3ef7a-c293-4ba6-b40a-f83e1eb89040,Great,5
f3e84d79-7229-492e-b568-7d02f0752d1a,I loved this app since day 1❤️✨,5
5b09ae77-bccd-41a9-a8f9-7fc115193651,Love been using it for years premium version is way better,5
63d37cc3-7f67-4ed2-ad79-8b9aa4ce4086,"Fine as a music app but the in-app ads are kind of ridiculous - I don't want podcasts or live events shown to me. If you have a Sony phone and have Bluetooth playback issues (""playing"" but no sound) disabling Dolby Atmos and DSEE fixed this issue for me. Search is atrocious, if you search by song title sometimes it will give you songs with no matching words in the title but maybe the album is named the search term, this shows before showing an exact match when filtering by ""song"".",2
6c8cc323-74e7-45ab-921e-4c8406bc8850,Love this music app!!!,5
1b20443b-8e05-4cde-a34e-b1af0269cdd1,This app not play my device song,2
f7d2f186-d48c-4b54-8b4f-a2671819e706,Just a must have app,5
3130c934-5b6e-4911-b54c-acf44bad25d6,Mid,4
56fb82a7-b553-4523-a3a7-88298fe12f4c,Feeling of being cheated. My friend told me to buy the subscription for whole year so I thought of it and bought a mini pack for a week. Later I recharged again but this time the ads were still popping up. Thank you to me I heard my instincts. Later my friend told me that the same happened with him with one year subscription and SPOTIFY never resolved it.,1
f964e4e3-09f5-4be3-87a2-adf50f37b80e,Premium is a little stupid tho,5
5c86990c-61f8-4ea1-915c-3b6d1ea7b9fe,"Lots of tunes classic, blues, rock etc.",5
2602977c-e2d9-4bdf-b8c5-c683315d526d,Nightmare to use if you don't pay for premium.,1
36322847-02de-4d4d-a805-8cf506af8d14,sibidi,5
127aac6a-33ca-444e-8049-b2fd7493c3b1,I would be playing music all of a sudden my music just stops playing I want to know the reason why after I've paid for premium and not all songs have lyrics especially JUICE WRLD SONGS (UNRELEASED) Pls fix glitch,1
e4d1e896-e5b5-41f1-8b06-d74b1b6f0da5,Great music,5
45886eba-973c-4f11-b24e-d3ae271a6176,"Spotify may make it back, if it allows you to choose songs without having to buy premium, is Spotify making a come back, also I love that you can choose where you want to play the song, just make choosing the songs free again",3
6e5ddc04-6f19-49e1-8eef-a16757e25756,Very good music app just that the app will for some reason stop the music on it own constantly and I will have to keep going back to the app to start the music again,4
0ca502b6-5ff6-4cca-b0d9-a47f94da248a,"I love it , almost every song is there thank you Spotify team l love the premium experience 🤩🙏🏼",5
084449ea-ae5f-42d8-9f35-75a843ef449c,When I add something into my favourites it says I haven't doesn't play any songs pretty bad,1
101a0153-0f58-4a34-acd4-2fdc39a4715f,Excellent music and sound Thankyou.,5
c0dc42f9-4ed6-4f9f-99d4-b710f0e83743,"I absolutely LOVE Spotify. Everything about it. But--it will get the last star from me when they finally add an ""all songs"" list, an actual library of songs and not playlists, like iTunes had. They gotta stop pretending the ""Liked Songs"" playlist is that. We've been waiting for too long!",4
26f13475-ab57-4eb2-91c8-d97d76cf4bdc,Spotify is the Best so far,5
49f9b8a3-92e9-469c-b3d0-0a3fdc0ecea9,best app for music,5
f068b381-015e-489e-ad5e-0b208fe60a9f,Waste for Spotify only ads,1
eb6dea8e-75fe-4d20-9be4-bb37c60f9182,Awesome!,5
bedaa9ad-5da5-4073-906f-00c79d518f9a,Very good music,5
c5cced06-6f2b-46e6-a6fa-7615323cd259,Best app EVER <3,5
895a26ad-0269-4611-8c7d-e72ff37de07f,I can listen too music when ever I want too,5
aaeef287-ddaf-43fa-b223-9506930df038,Love it,5
66ae44e7-43d6-4165-a10b-2733be3bd277,All time favourite app for music,5
6a8fd650-6243-4b67-be5f-8852b4a7034f,The app very bad cause the ads and always wanna to update,1
9ae5bcaa-7bdc-4a0f-81dc-ea4140ca7df6,"Pitiful really, the amount of ads I get for listing to a 3 minute song is horrendous. I spent more time listening to ads than actual music in this app and don't even get me started on the random songs that intrude themselves. This app is so useless to people who don't want to pay premium.",1
7fa6b7b8-ab0a-4c82-9f73-2ce75b75912b,"A well organized app.l was looking forward for such presentation,more so on praise and worship songs. Well done.l will subscribe eventually.",5
ab2e3767-81de-4594-b5e9-7d22c93b9f93,"After searching for a song and playing it, the playlist should auto add similar songs or revert to the song's radio station instead of playing the same song on repeat. I very much doubt anyone wants to hear the song again immediately after just playing it. Auto playlist is already enabled in settings.",4
3b341cab-e6c4-4b3f-946a-00bacd065481,"Cuando van a arreglar la manera de agregar miembros a mi plan familiar. QUE DOLOR DE CABEZA dios mío. Literalmente vivo bajo el mismo techo que las personas que quiero agregar, les paso exactamente la dirección que está en mi cuenta y no me la acepta????? Tremenda porquería la verdad. Para que pago un plan familiar si solo lo uso yo?, pésimo servicio, LITERALMENTE.",1
4fa0a668-81f6-4bd6-b4c7-6b53d3523879,The best music streaming service,5
11c40ae5-1168-4df9-b9b8-1358b639dcc0,"The irony is majority of people won't stop using spotify (original/mod) but will never skip a chance to belittle the app,Istg 🙂",5
138e8a20-4755-404a-842a-79c51c78e552,"Never had issues with Spotify, pay for the premium usage but now when I select shuffle on my playlists it will only play a selected number of songs and then repeat them again when there are 100s to choose from. Very poor and needs rectifying",2
8ee6c7bc-c2e9-4d55-a8a7-85fa15bb7b4f,exciting,4
9e1fc9e5-f14a-42fb-8f7b-3fd313e25e6b,Good vibe in this app,5
543fba2e-c0d7-4291-a286-8a70fc2f5c92,"Not just an ad after every song that plays right now, but the same political ad. Enough already.",1
8b011706-6326-45c3-bbb8-46ddcfbb1c80,"dude fix the recent error going on in this app ,ASAP",1
9b50f42e-b300-4937-a128-8e7198dbb491,I love the songs but Spotify is your app offline?!,5
7ac4f360-3a5e-4c0e-b7fd-0d7671036dad,I love this app so much that I pay for a subscription every month. I don't have that much data every month so I love being able to download my music and listen to it offline in the car and at the gym! I've had a monthly subscription for about 3 years now and I'm very happy with it. Very few glitches and has a lot of music I'm looking for. It also helps me find a lot of new music. Highly recommend!,5
54df6723-3c01-4431-adaa-ca1b9a9ea363,"Amazing app for maming playlists and discovering new music. BUT HOLY MOLY DOES YOUR SHUFFLE FEATURE SUCK!!! Over 200 songs in the playlist and it repeats tha same 15 songs over and over with some songs playing 3 times during a 1 hour drive. For an app that costs almost 100€ per year, this is pathetic.",3
9580e7a4-73fd-4232-be46-c168913b4ef8,Great app. Really great,5
9d82e7c3-0255-43c7-8bd8-0637ef3bcc21,Love it,5
d696e274-35a1-475a-906d-2ba2c349a316,Easy to stream all kind of music,5
9797b34b-86f5-4aff-8524-3bd4d3fee6d0,I wanna know if I can see the played history from like April,4
c5d7df4f-6658-4fc6-a678-e1819da4918c,Great app but it would be more great if we could download offline songs without paying 🥺,4
af981467-bafd-4846-9ed7-f5768bf9118c,"Too much as,very disappointing for a music lovers,",1
d14d39c2-13d4-4bc6-b111-14499b5eddcf,I love this app. This is so convenient.,5
35f2d8a6-d518-43cd-8a3c-865445f7536d,"What, I have to pay money to play songs now?! Not to mention the ads that interrupts my music for 30 SECONDS?! Never using it again.",1
38f11383-75cf-4b84-a475-71617a706768,"When listening to a podcast Playlist Spotify will frequently begin playing an older, already watched episode or even begin playing a playlist of an entirely different podcast or album. It turns what's supposed to be hands-off experience and makes it cumbersome. User experience still functions, but just barely.",2
800b9028-8808-455d-82ce-159a92dbb72a,I love Spotify 😍🥰,5
51d38054-2d54-4a88-a541-ddd940dad626,Fantastic,5
0ccb1ec0-8e44-4175-bccc-99d4ae511bb6,Best,5
478452ff-74c6-431f-958c-579b85bbfbea,Greedy ah company,1
c6af7e4e-4806-48dd-b76a-d217eeda5d73,"Been using a long time, works with last.fm also. Note it didn't work on my new phone, turns out my equalizer program was hosing it up, would just play a second or less and stop. Equalizer fx was set to automatically turn on. Turned that off and now Spotify works. Had me stumped for days. It worked on some other music programs, not others. Go figure.",5
62446005-bc48-4cad-9bc9-2ca5615da11f,The app is becoming worst day by day now i cant listen the songs peacefully. Very very much worst it has become now that i can only play 6 musics only . Now I think that wynk is much better than this app,1
d56b7e9b-e982-4b11-9f5c-99bf23e27bd8,Tops,5
8cf64cbc-f737-425c-bfb9-06bce90b7391,Love this app,5
b47047e7-47e8-4132-a589-f29d752fc0be,THE BEST IN OF THE WORLD 2024 & 2025,5
f17e4848-416f-4be2-a8b3-0b8ba867f933,Great experience with 8D Audio,5
303181fd-f9e9-470f-9168-298a8007108c,Overall Great But Wish I Could Turn Off The Algorithm For Song Radio! I want to hear new music with the Sog Radio rather than choosing songs from my previous plays.,3
5bbee239-847a-46e1-b79c-39b01c2a3eba,Fire,5
3c626606-0174-45d5-a725-7921616de23d,It's the best,5
f48c92f6-dda0-4284-bcb4-196dfaeb62be,Good,5
57c18ca9-fa00-4a9f-a710-6071c4068f0f,I love music🥰,5
76bcf73f-7f48-4e69-8ec2-ee82e7ab598a,Does this app have an equalizer,5
a40f5b70-3d5c-4ef8-81d7-f867d65f7f11,"The shuffle is pretty bad but otherwise it's alright and I don't hate the smart shuffle, but again the algorithm could be better.",4
d0c044b3-12d8-4e59-9c9a-11f2ece80852,Marvelous app,5
ee09352f-d5db-41e8-99d4-a80d20cbffbc,❤🌎,5
0a1cefdb-778e-4391-9c9a-175e22a9e5b0,Good,5
ed11eceb-5eee-4be8-978b-991e04d4932f,Nice for free music,5
0d66c2c8-bdad-4c08-8bb1-18f332801064,Best for music,5
bb40818b-9a02-4b1f-a10b-e7f085441d00,It's great to hear from my past and the best of new music to,5
993c1ffd-6a49-483c-abdc-61dda142a635,Spotify is ignoring our Kannada.,1
031fc7ab-9a3d-48d1-9ab4-64e2e71cfc35,Autoplay sucks!!!!!🙁,1
ba969c89-fe91-4a7b-a7c5-8d40a2c04396,Osm music platform,5
dcdc9680-74ea-4b04-96ec-0eafa9171a4f,very bad 😞😔,1
cc50c26b-e73c-4907-8348-4eaceabc56ce,Nice,4
9b5e4f29-ad35-4287-b96c-e18b52e85b83,I love these app,1
c8b2bc35-234e-48ec-bd88-f3980a30cc46,Perfect listening never had a problem,5
b08dc0a5-5486-4968-8e72-5d223138c04f,The primium is good,5
57c1068a-386b-4a4f-b47a-ca3b55adc409,sometimes my ads are interrupted by music which is annoying.,3
1d1c52b1-376d-4a4b-b157-e15ce63947ec,Filled with ads,1
f12b1b2f-c4dc-4e4f-99b8-1a8a73a67bce,My words can not completely all but l am into so much in deep house music music to keep moving beautiful names names the track but with words instrument # Spotifydoes not miss....,5
602b9017-b44e-49fa-98c5-2344d09a2741,I love it,5
a1e8ba5b-b00d-4ee2-8c81-baf395cdd057,Amazing,5
b1b3a080-cd8b-4a47-86c8-5c158cf4a4cd,"I hate how when I do a playlist with only 1 singer I'd like to listen to only, it adds other songs I don't know nor like and adds other singers. I hate how I can't chose the song I'd like to listen to for myself. too many adds pop up too. I love Spotify but not so much anymore.",1
8898199c-86d7-4c66-b15a-28ec416c94ed,Love the great variety and finding rare or obscure music not normally heard on the mainstream.,5
7171a6a4-5fd3-4572-be68-3a444839c4ee,Good 👍,3
07688f4c-24b6-4a13-92f5-f04754c074d3,Worst,1
61359ffe-baba-4c69-9051-2710e9f65f77,Absolutely love Spotify no alternative available that comes even close.!!!,5
f2c66ff6-8cf2-425e-b0b2-7a401479796b,👍👍👍,5
783ea36e-fd62-43a2-b8fc-17bc7d849a14,"Spotify is amazing - a whole world of music at your fingertips. We have our own library of cds and old albums, but access through Spotify is a huge convenience and also it fills in the holes for access to more, and to newer artists.",5
33c1183a-1fb4-4c90-a8c6-ba1c003a7ecb,Used to be amazing. Shuffle repeats the same 15 songs with a random new song once and awhile. A.i. has really broken this app.,2
cd8e44ad-f95b-4910-8933-3a099255b709,Don't install this bad app.full of waste.,1
d9f68833-47fa-41e6-9015-4ba723794589,The free version is unusable,1
3e39c21f-bffa-48b1-95a0-6314ecf43977,Good quality song 🎵,5
d87c7e1c-9e43-4cc8-8d2a-208b280015be,"Idk why lite version is more responsive than original one, slow loading and responsiveness than lite version of spotify, other app like youtube games etc work fine in my phone than this one. keeps breaking, black/gray screen on re-lauch, slow load.",1
b1d45acd-36bb-4cc6-8f86-1f3ab729cea5,what songs what I want to listen I didn't found every song better yeah I found phonk yeah listen is very better,3
f8139fd3-ddcb-42bd-8808-e426cd91ecc4,it has all the mice you want and you can lesing to mice will your phone is off or wan your playing game.,5
8952b856-1423-4b4a-94ac-a66be406588b,I have been using Spotify premium for the past 5 years and it's by far my favorite streaming platform.,5
ff8fb32a-4de5-4d9f-abc2-36888958b35a,"I love this app,I just wish I could listen to my music without WiFi without needing to get premium.Thats all other than that and wanting less adds,THIS APP IS AMAZING ❤️",5
266de604-4c89-4a5f-8a7f-167a2102add5,i absolutly love spotify. all the songs i want on there. very easy to navigate round. nothing to complain about!,5
e2e9f735-7570-49fb-8d19-c8ae03866a31,Where is the release radar?,4
e7ed9c8b-b6d7-402a-b34a-49299c4f2860,Really like it,5
1e5b57ac-eceb-4562-a971-b126257255ca,Very nice app actually 👍,5
dcad61f1-eb40-4954-9fdc-8f3c982fd9d9,Fantastic music experience,5
41f8537a-304f-4e51-a16d-40a49fa7e625,Fantastic.,5
67795ad9-d387-487d-9002-947e46d0bf58,"Easy to use, sounds great 😃",5
10756bcc-5cb6-4f93-8a80-637d8edfbf01,Very bag They only need money Cheap app It will make You feel angry,1
ec1eac6b-77c9-420d-8d83-3b1d8f4472c5,Great place to discover new music!,5
4c0cc855-fd46-472c-b684-2884325335b0,"Reporting to BBB at this point it can only be malicious attempt to force people into the paid service. For months now I've been reporting to Spotify that it gets stuck on ads and will not allow you to do anything, even if you force close the program or anything else. No I am not paying for premium to a company who can't even get their free service to work properly. Looking for other music services.",1
d9b2b408-48bc-46c7-8058-74f154e6b912,nice,5
8692c16f-5acf-4fda-8d8f-e72307c00908,Next level,5
f6cf018b-51e7-4bda-96e9-fd571a2fbd2b,Too expensive,1
4322bfe6-a58b-4bd1-8916-c9ae40eda5b8,I love Spotify but it's really time to rebuild an all new app. There's a conflict between Instagram videos and Spotify while playing.,1
e9e31eb1-6019-4be8-b318-dbf8a59cf1f5,App is good but service is becoming Microsoft day by day,1
fe609c82-73bc-4d0f-8b97-3ba2f77669a8,"Good only if it allows to play in queue without premium, I mean ok you give ads because we haven't purchased premium but why the queue option it was so usefull it's just Spotify forcing to buy premium",3
9d7b65c5-7df8-462d-8fc7-d3200d17647c,good app overall.Please add the canvas feature for tablets,5
7ecee37c-aacb-4841-92d0-19329cc738cb,اعطيه مليون من عشره ياخي يجنن اسمع اي شي ابيه واني ادرس وبكل مكان بس المشكله اني ابي البريميم وما اقدر اشتري😔🎀,5
2fdc93f6-e44f-4548-a11c-8b3c70dac1e2,Seems better than what I was using,4
a1b19db7-6ac8-42e4-a38d-b679c0fd2051,Am happy about Spotify,5
d437589d-3f65-460c-8c62-07cc4022f50b,Super app,5
4d6b87d9-df37-4d21-a44b-71bb2226b5af,"Love Spotify! Great selection. I love the ""dj"" mode. It's totally my favorite",5
26c6b142-c9ce-4411-a4e8-014a82696c3e,Premium da do plz please,5
580cbb11-491e-4c7b-8381-ea6d5ff2e5ba,great app the only reason om giving this a three star rating is bcuz of the new features they have added which have several limitations,3
ac77c864-326b-4aa0-a411-d0d4c9691a0d,Easy and best,5
bf87f003-1795-4cff-88de-862709938efc,Forcing me to hear songs. glitches my phone and many adda,1
7b977550-7e26-4f9d-9b95-1d2802e5ea9d,Just keep bringing the music m loving it,5
0c31221e-3512-4a41-99d7-489301e696ef,💔🎶💝,5
64063ab9-b229-42c8-9047-ef367ee129ec,Super cool !,5
f57000fc-d00b-4d0e-9494-9d44e02263b5,❤spotify is best and he have all songs,5
d2642cff-c314-422b-aa08-2c4299bdc047,This app is getting worse and worse with every update! Stoped using it completely Cant understand what's the obsession with forced subscription and making the application anything but user friendly.,1
2b5b19cf-755d-450a-ab4a-832d0d217998,This used to be the best music app until it decided it wanted to be Pandora. Spotify benefit was making playlists so you could listen to the music you wanted to hear but now Spotify just starts adding songs into your rotation (even if listening to only liked songs) so you have to waste your 6 skips on music your not even trying to hear 🤦🏼‍♂️. Back to Pandora... Their new features is giving more control over your music options,2
c1043c95-2f49-4513-8679-0241050a7abc,Most welcome,5
a176d34e-5ff1-477d-a644-25e2cde2afc1,Spotify is an excellent platform to listen to music. They also cater to students with they premium. I have no complaints at all.💌,5
3eb39b31-167f-4590-9328-82a68ee2cef0,Dumbest act to force subscription!,1
5f875b7c-4f4c-4405-9eef-3f5280b31e7c,Suburb 😁😁,5
fb7e1755-bfcb-4df1-ae3d-6c07ea8eb7bc,"Good app but it's irritating to find out that Spotify stops playing music immediately I clear my RAM and exit all apps You can't listen to music without the app running in the background,it ruins the listening pleasure or closing all tabs and enjoying your music I hope they fix it in the next update",2
737c1863-8d98-4029-9cfc-9db9046e6def,Op,5
9c08c456-d585-4e61-83a3-595803c7e104,Very worst consumes more net and more ads,2
71c63406-3a5a-4eec-8153-20990b451781,Listen to good music 🎶,5
87244a48-b7ff-42d6-a498-e9476888fb8d,wont follow the link send to me into the app,2
caaf2578-55af-48f1-879d-83edc6e2d686,"Everytime i tap a song it gives me an ad and sometimes it's never ending ads . Plus wth is ""smart"" shuffle?? It plays songs that aren't even in my Playlist and the songs don't even match the vibe. And this update won't let me add multiple of the same song in one Playlist",1
8b7a92bb-58f2-4419-9ce9-7f23562797d4,I've seen the app Nd its good but it doesnt work for me it restarts the phone,2
b675bccc-4f4e-4d18-a8d2-9030adb8a113,Kaisi application hai ?? Song se jyada to adds chalate hai.. so irritatin. Don't install,1
45d56ef1-2d94-4ab2-af5e-d2f258b3b652,Lit 😎,5
a4a1d239-ece9-4fd8-9092-43cd2ea33923,It is literally the best ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️😊😊😊😊 I love it,5
a48030f8-3a80-4554-ad9d-8da7445a25b0,Awesome app,5
5be55fd2-624a-4013-aeb5-e4df13d2260a,seeyuh,5
90b11981-7b3c-4c4b-a557-c998a21c1173,Thanks guys the app Is working v very good,5
ae430a68-2033-4231-872d-716a2452040d,Fast,5
7f8399ff-b224-44db-b441-496fbbb2c66a,Great,5
a77b187e-a7d1-4614-a528-611335c10dc0,"Worst app , I ever did not seen, he is buffering all time",1
b96a9511-0104-470f-a0fc-497b80fedc0f,Good vybz,5
f0cebe3e-5a17-4548-8618-beab973d425c,"Something went wrong/......... Always getting this error while logging into app using mobile no with purchased plan I have wasted my money in such a pathetic app,(customer care 🤮).",1
84aff7b6-9223-46b5-a379-147fce23ef26,"The missing star is because the song recommendations aren't that good, might change that a bit, rest all are good and of course great app",4
44bf08ba-495c-4415-ad0d-1e8a78028adf,This is my favorite music platform,5
a6fee936-0867-4e27-bf05-7ff135878cff,This is very good app for song,5
1f9e4334-0a8a-48e7-918d-edfd06536684,I love it so much I enjoy using it for my favorite music I Can really depend on it,5
b900667f-d42a-4196-b577-b9db7a911f34,"Excellent app., 👍",5
e7dbf765-fcc3-4107-a95e-78a2bb544659,Brilliant,5
c8d50123-a037-4d16-9685-1f471a89a458,play the songs that I put on MY Playlist instead of other songs that I font want to listen to and I turned off the feature but it didn't work so fix that,3
faf63530-86bb-43ad-834b-34cb4f5b7dde,Himanshu😁,5
ffa0ad73-7350-434d-89eb-c9ae9a13e423,That app is very NC to listen any music in any moment,5
27008ed5-544d-44a1-acb6-ea61abc83f13,Functionality is thoughtful compared to other music streaming apps. I rate the app a 3 but it's really about the music service's recommended playlist. They tend to only be my likes songs in every curated list. I don't get many recommendations of similar songs.,3
ca9007b5-818a-4341-8429-ea514873eab4,Not good,4
592249bc-8f86-4434-af5e-18b73eaa97dd,but you r not for free what will the lower class people listen than,4
c3e89c7d-b465-4d49-b065-b9869bd3f730,Loll no membership no entertainment,1
19602d59-0118-477e-83e8-cae0a63b0312,more comfortable,5
c3749589-418e-4f53-9653-1216212344aa,It is a good station of music,5
671d7081-7d0c-4636-9a4f-1b57e67385bb,its so good but on my phone i cant pick a song from my liked songs,4
d4f9a5d0-1432-4007-b602-51b2290099d5,You broke release radar,1
76a555a6-66ef-4829-a765-527e23cdf83b,Frequently gets stuck at the end of a commercial and doesn't play the next song.,3
673c6b14-691d-49c0-8ffa-010b5e1bd31b,Everything gone in premium... they might as well make the app paid on play store itself... horrible!!,1
cdb47ed2-4bca-44e8-8e31-c89730c3c031,Unbelievable,5
3b546326-eb12-45cf-b88e-9caec61b84cf,👌,5
b9484c85-cfff-46f9-b1f8-83c457e7b221,It's trash I can't play music of my choice,1
c7b12b8a-7edc-4172-8665-2be715f42dea,Very good,5
0847fcd1-1825-44d6-af92-1dc9c9375cd5,Best application at all,5
b5245ca0-8917-451f-b447-63d3293b7186,The best music app I have seen,4
4e0d3dbe-dcb7-448f-90a6-9b77efb0eb9d,Best one . 🤩 but why do you allow people to put ads in their podcast!!! It is so annoying . We subscribed to never hear ads !! Please fix it,4
a3669354-55de-4a43-9a96-9f869d67a6a9,This is one of the best music services I have used I tried everything for good music but my friend recommend to use Spotify My life has completely changed The streaming is sooooo clear And once you get premium it is very good,5
b3733b52-caf0-4b80-be81-d28607392eed,Exceptional!,5
cdd382a5-6f25-4682-95cc-0e4c49ace4c0,High-quality music,5
588df99f-bef0-4071-8ee7-1e39df8c999d,Good sound,5
8595663b-cb89-4952-b7b9-9a477159fd59,"La aplicación funciona bien, pero no se porque razón no encuentro la función DJ, teniendo la app actualizada, estando en una región donde esta disponible y teniendo un dispositivo compatible.",3
2988ee47-c556-4789-8199-5557c8229e06,👑👑🐰🐰🔩🚀🚀🔥🔥🔥🔥🔥,5
49803502-af81-4aa1-b59d-147f844b661b,"The sync between devices is broken, again. The mobile app doesn't have controls id music is playing on another device and trying to play music from mobile app just stops the music altogether. Without controls. I've done so many clean reinstalls for you trying to debug issues, to no effect. I shouldn't have to do even one.",1
d655fb6f-4e6b-44fb-82bd-20c2c21c692a,",🥰🥰🥰🥰😊😊😊",1
0c6dd045-1bfd-4e1c-b3e6-592eac133fa5,🤩,5
4c764030-10b6-4a6c-a81b-52b5d56b02a9,"I'm using this since the time it was launched and now I'm finding it disturbing because I can't even listen to more than 5 songs in a day, like what a mess and nonsense spotify has became, worst app",1
afec3b08-c3e0-4d45-a8f1-736b8a7a4c59,This app was worst 😭 There is have less song more songs,1
a84839e4-360e-4c16-8eb9-8bb6a461169e,"This app is wonderful! Although, it won't let me listen music while I am in another app at the same time, such as when I'm using C.ai or Pinterest. 4 stars.",4
6e79de18-467d-4156-a6c9-e940eb2c1b08,Thereate too many adds which destroys the overall feeling of a song. Too bad 👎👎,1
2bc709f9-74a6-4646-8701-6fd558d63221,Love my Spotify ❣️,5
44aabc8f-462d-45ec-84ec-96c303789103,WORSTT APP EVER it always ask for premium to even play songs,2
8a141d50-17c0-47f2-b390-3a9c7056e110,👍,5
c29b1a24-77ce-4b57-835d-19f5b17a7e71,Slow music,2
d4056138-8378-4892-b49e-e37099ece043,Great thanks,5
0a994d77-5d88-4747-b56e-5566a1fd02a3,Ngapain ngasih panggung ke Bung Towel.. Bisanya cuma nyinyir,1
131ae951-acf4-46b7-93d3-83f0fb644669,Wow I found many songs in this app and I am enjoying it so much.,5
635927ec-0211-4dd8-b22c-de40b614880b,Bewbies😍😍😍😍😍😍,5
f00826a0-cb77-407a-8558-e9d1566c2c71,😍🤔😍,5
d6076e94-a3f2-4d14-b81d-d907c50fabf9,This is very excellent app but I facing a problem for a week when I open a playlist but it was not opening my network speed is coming very excellent please solve my problem iam very thankful of you,5
6d3e124a-6f40-47dd-831b-c732eef31b57,Cool,5
c6e99bce-b728-43e0-bbbe-3f0a1c74309c,Absolutely agrivating app it keeps playing songs that aren't in my play list and also it's the only app in my phone that lags please someone help me,1
0929bd65-afd4-4a9a-b511-e80f89ab57ed,Perfect,5
53ae0ffe-dff5-4acc-8338-4bd836b1f4a7,Cool and good night,5
cfbd7b2a-c621-4001-b437-5598f8f53546,Naitik,5
2be9b677-0947-4e97-8b07-a0e6abbacbbe,extremely laggy and slow even on the latest Android version with the snapdragon gen 1+ no recent update has fixed this issue,1
b124c3bd-ab24-4309-9d38-7b178dc7b6e6,Excellent,5
9ff555d5-01ce-4b82-9696-05b149466c62,Very very nice aap 😊😊,5
367aa001-9cfb-4815-8d76-2defce2cc888,"The application has been performing exceptionally well in delivering its services. It possesses an outstanding and user-friendly interface, making it the most convenient music streaming platform I've ever used. The algorithm has shown significant improvement and is now functioning better than before. However, there are a few features that I genuinely wish were included, such as Dolby Atmos and Lossless Audio. Additionally, Spotify please get rid of the smart shuffle, it really upsets me, A LOT!!",4
0744d7af-f707-4415-afc2-fea86d236d25,Nice aap,5
68c4d201-8b1f-45a5-88f4-ec1cdcad7ea2,"with premium my streaming experience has changed, I can repeat music, pick any random music number of times, access to sound capsule that display top artist and top song. No adds loved it.",5
b03f35e9-7d2d-45fd-b17e-8ce7485e1c80,"This app is slower than watching a jpeg load on dial up. I thought getting a brand new android phone would help, nope! Still watching the green circle spinning, using brand new pixel 9 on fast cable Internet (or 5g).",2
3993505f-97a0-477e-a046-ab9721fdfd48,Spotify is sooooo good Bro 🙃,5
998d7d1f-567a-4e68-aa92-00fb0a852fa5,Whent from 30min interrupted music to max 2 songs without commercial. Sad.,1
f4b97788-2766-48be-b899-fbf30a00fbea,The algorithm is all messed up..I select a genre song and the next genre is totally opposite..YT Music is far far better.. regretting my decision to purchase the premium version now. Like if I olay an Assamese song I want the next doing to be Assamese only not Bengali or Hindi or English !,3
271d7584-c497-4cdc-ad23-f62c22fd752c,Ads are horrible on here. 15 minutes of commercials in a 30-minute podcast. 2 minute long commercials breaks after every other song.,2
f0ce091e-a47e-4b1e-8408-e5f2676905d2,"So for I don't know how long now Spotify just takes forever to display search results. Additionally, when I'm offline it basically mostly tries to go online desperately tellinf me I'm offline. Yes I know I'm offline THAT'S WHY I'M USING OVER 50GB OF MY VALUABLE STORAGE FOR DOWNLOADED SONGS.",1
5cb6369a-1e00-4136-b91d-65f125c2791f,Very refreshing when you're using the paid version,5
386654d4-a79f-4e41-8691-b6c49f4000d0,"Too many advertisements, the amounts of unjumped ads per five min is frustrating, sorry, app deleted, I will keep Deezer instead.",1
2ffd64a2-d403-4709-bb80-a9e2dfb81015,"Somehow, this app seems to know the music I like.",5
