reviewId,content,score,cleaned_text,Sentiment,cleaned_text_tokenized,Dominant_Topic
68c4d201-8b1f-45a5-88f4-ec1cdcad7ea2,"with premium my streaming experience has changed, I can repeat music, pick any random music number of times, access to sound capsule that display top artist and top song. No adds loved it.",5,premium streaming experience changed repeat pick random number time access sound capsule display top artist top add loved,Positive,"['premium', 'streaming', 'experience', 'changed', 'repeat', 'pick', 'random', 'number', 'time', 'access', 'sound', 'capsule', 'display', 'top', 'artist', 'top', 'add', 'loved']",0
3993505f-97a0-477e-a046-ab9721fdfd48,Spotify is sooooo good Bro ,5,sooooo bro,Positive,"['sooooo', 'bro']",1
5cb6369a-1e00-4136-b91d-65f125c2791f,Very refreshing when you're using the paid version,5,refreshing youre paid version,Positive,"['refreshing', 'youre', 'paid', 'version']",1
2ffd64a2-d403-4709-bb80-a9e2dfb81015,"Somehow, this app seems to know the music I like.",5,somehow seems know,Positive,"['somehow', 'seems', 'know']",1
a75d55dd-e69a-4727-b58e-f5094f144707,Excellent service delivery,5,service delivery,Positive,"['service', 'delivery']",1
dcc51e10-d5a0-4339-8ce9-5423bd965aa9,It's the best app But unfortunately I can't enhance and the lyrics are missing for some songs,5,unfortunately enhance lyric missing,Positive,"['unfortunately', 'enhance', 'lyric', 'missing']",1
3284a5a4-f3ab-46ce-9d29-59592115025e,Awesome sound quality and great music,5,sound quality,Positive,"['sound', 'quality']",1
b638da19-4a89-4361-9630-c86aae3aad80,"Five Stars  for sure, so many songs, because music is the soundtrack of our lives!!!",5,five star sure soundtrack life,Positive,"['five', 'star', 'sure', 'soundtrack', 'life']",1
85fcc62f-e30e-4cd5-90c6-589bd1333881,"Good, Better, Best",5,,Positive,[],1
7ba89396-bfd0-4d81-a907-3cffa4170c39,"Album is now sometimes missing release date & playing time. Playing on Fire TV, skips around even though shuffle isn't selected. Tapping Liked Songs from Listening History takes you to Your Library instead. History could use a search function. Also could be enhanced by remembering where you are in each playlist when switching between them.",4,album sometimes missing release date playing time playing fire tv skip around though shuffle isnt selected tapping liked history take library instead history could search function also could enhanced remembering playlist switching,Positive,"['album', 'sometimes', 'missing', 'release', 'date', 'playing', 'time', 'playing', 'fire', 'tv', 'skip', 'around', 'though', 'shuffle', 'isnt', 'selected', 'tapping', 'liked', 'history', 'take', 'library', 'instead', 'history', 'could', 'search', 'function', 'also', 'could', 'enhanced', 'remembering', 'playlist', 'switching']",1
b55ce8a4-dc54-44a8-94eb-0e76a2f0c996,"Spotify is great but there are some things I'd like to see changed: 1. There are so many advertisement and it's annoying, I actually heard the advertisement where Spotify says I'll get 30 minutes of no advertisement, not 5 minutes later I got an advertisement. 2. Once all the songs in a playlist are finished spotify will play random songs suggested with your playlist, it's annoying and your playlist should just start again. 3. There needs to be an option to turn off spotify adding songs to your playlist. It is SO annoying.",5,id see changed 1 advertisement annoying actually heard advertisement say ill minute advertisement minute later got advertisement 2 playlist finished random suggested playlist annoying playlist start 3 option turn adding playlist annoying,Positive,"['id', 'see', 'changed', '1', 'advertisement', 'annoying', 'actually', 'heard', 'advertisement', 'say', 'ill', 'minute', 'advertisement', 'minute', 'later', 'got', 'advertisement', '2', 'playlist', 'finished', 'random', 'suggested', 'playlist', 'annoying', 'playlist', 'start', '3', 'option', 'turn', 'adding', 'playlist', 'annoying']",1
30c95cdd-826f-4cc6-8a48-614e8ed4a4e6,Good Experience! (Updated: 20/09/2024) - Just using Spotify Premium for more than 3 months. No interruptions and no advertisement.,4,experience updated 20092024 premium 3 month interruption advertisement,Positive,"['experience', 'updated', '20092024', 'premium', '3', 'month', 'interruption', 'advertisement']",1
a7467ec2-c57f-4988-bfa0-c19f00c4d8db,Really good,5,,Positive,[],1
b7f16d24-1376-45bd-a5e2-117f61a591f0,Spotify is the only app which helps me refresh my mood with its GOATED songs!!!,4,help refresh mood goated,Positive,"['help', 'refresh', 'mood', 'goated']",1
96417cf5-1d8c-409f-aeeb-8b0f522ae658,So good but I really want to to play without internet  but good ,4,without internet,Positive,"['without', 'internet']",1
d6a9e337-cd07-4525-bf07-0a67007f36bf,"Everyone always thinks the premium service is overrated, but when you try it you can't live without it. Amazing application and experience",5,everyone think premium service overrated try live without application experience,Positive,"['everyone', 'think', 'premium', 'service', 'overrated', 'try', 'live', 'without', 'application', 'experience']",1
971747fd-bce1-4550-a821-a60f34c82463,It's amazing but I wish it had an audio search,4,wish audio search,Positive,"['wish', 'audio', 'search']",0
42caa858-0e75-48bb-9765-ecc4d705464a,I'd recommend this to anyone who enjoys tons of music selection. My favorite thing about Spotify is how I can find Playlists other people have made or Spotifys personalized Playlist for me.,5,id recommend anyone enjoys ton selection favorite find playlist people made spotifys personalized playlist,Positive,"['id', 'recommend', 'anyone', 'enjoys', 'ton', 'selection', 'favorite', 'find', 'playlist', 'people', 'made', 'spotifys', 'personalized', 'playlist']",1
fd057920-70ba-4f34-ac0e-0f2b7d39f229,Super,5,super,Positive,['super'],1
ec450d3d-67e6-4e01-b236-041e8a2e6ab3,I enjoyed maximum satisfaction since when I upgraded to spotify premium I'll advice for you to join spotify and get satisfaction with good music ,5,enjoyed maximum satisfaction since upgraded premium ill advice join satisfaction,Positive,"['enjoyed', 'maximum', 'satisfaction', 'since', 'upgraded', 'premium', 'ill', 'advice', 'join', 'satisfaction']",1
f3bc7827-a3b0-4e46-8a79-9e0e1bcc57c0,Totally love that I can listen to music hands-free when driving thank you,5,totally handsfree driving,Positive,"['totally', 'handsfree', 'driving']",1
423489c8-a48b-4fd2-9ccc-7e57bc321f9a,Superb experience and very simple and user friendly interface,5,superb experience simple user friendly interface,Positive,"['superb', 'experience', 'simple', 'user', 'friendly', 'interface']",1
c0463de3-f3fa-43d4-a724-b86ac4dc076f,Way better than YouTube music.,5,youtube,Positive,['youtube'],1
f6a605c5-c2e3-4ca0-b887-1cd194e20f1d,Love it x1000 absolutely recommended for the world also my Spotify playlist is the store recommended of Dollar General,5,x1000 absolutely recommended world also playlist store recommended dollar general,Positive,"['x1000', 'absolutely', 'recommended', 'world', 'also', 'playlist', 'store', 'recommended', 'dollar', 'general']",1
43921593-896d-41fb-8b65-5521bd7c27a1,Cool but y'all are money hungry,4,cool yall money hungry,Positive,"['cool', 'yall', 'money', 'hungry']",1
ae2576f5-91c2-45c8-a974-ae94f85fa7bf,Listening songs from Spotify ends my day relaxing.,5,end day relaxing,Positive,"['end', 'day', 'relaxing']",1
44020238-8abb-4884-96b2-d4fe05e6493b,Very good app,5,,Positive,[],1
79ceff94-5fce-4c6b-896e-3a3365c39ef4,I LOVE THE APP BUT! Ads are way out of hand and really Annoying!!,5,ad hand annoying,Positive,"['ad', 'hand', 'annoying']",1
b3a196d9-d1b1-44ab-aec5-483f72511593,"It's a good music app. But advertisement can get pretty annoying unless your willing you pay the amount for premium. It's honestly not a bad app , the fact you can exist it and your music will still play it just amazing for those who need to respond to something or check something, you don't have to pause your music for it ! 10/10 recommend.",5,advertisement pretty annoying unless willing pay amount premium honestly fact exist still respond something check something pause 1010 recommend,Positive,"['advertisement', 'pretty', 'annoying', 'unless', 'willing', 'pay', 'amount', 'premium', 'honestly', 'fact', 'exist', 'still', 'respond', 'something', 'check', 'something', 'pause', '1010', 'recommend']",1
97e68321-2bd4-496b-ba6d-55c89edfad25,best music app,4,,Positive,[],1
3de57af5-05b9-468d-aba5-6f046b3c56d2,It gives me chill time,5,give chill time,Positive,"['give', 'chill', 'time']",1
9c46d918-5372-45f5-a4df-deedb97aa8ed,"Spotify is an amazing app, you get a by huge variety of songs and even podcasts!",5,huge variety podcasts,Positive,"['huge', 'variety', 'podcasts']",1
379be46d-55e4-4d0b-b067-039441bd47bc,This app is so good and releas new songs ,5,releas new,Positive,"['releas', 'new']",1
fb422f49-5871-4f01-89c2-7096e9510a21,My morning starts with soothing songs and my night end with same pleasant classical music Just loved this app so much!! Give it a tryy,5,morning start soothing night end pleasant classical loved give tryy,Positive,"['morning', 'start', 'soothing', 'night', 'end', 'pleasant', 'classical', 'loved', 'give', 'tryy']",0
47f4df6a-600a-42e1-9047-d185991df87e,Very nice having Spotify I thank God,5,god,Positive,['god'],1
d3ae05f3-be5d-45e4-8684-52fdb0919971,It's a great app for all kinds of music,5,kind,Positive,['kind'],1
2ccc2cc0-5911-44a6-a796-e593c9f44385,Soooooooooooooooooo amazing I love this too much,5,soooooooooooooooooo,Positive,['soooooooooooooooooo'],1
7115dca7-4662-4319-8a15-5365c667e91b,I just love Spotify ,5,,Positive,[],1
8086c936-71d6-4de0-86bf-c0aa84708338,"Very satisfied, have not been disappointed, been with Spotify for the past 4 years. Keep up the good work!!!!!",5,satisfied disappointed past 4 year keep work,Positive,"['satisfied', 'disappointed', 'past', '4', 'year', 'keep', 'work']",1
9faff343-9ad7-48c3-a119-5ff2f9d90df4,Magic apps. It's adapts to my preferences and also provide recomandations to discover others. I love it.,5,magic apps adapts preference also provide recomandations discover others,Positive,"['magic', 'apps', 'adapts', 'preference', 'also', 'provide', 'recomandations', 'discover', 'others']",1
55098fb4-6062-4769-a987-baa3ffbf2c56,Beautiful moments with loved one's,5,beautiful moment loved,Positive,"['beautiful', 'moment', 'loved']",0
1ee83362-ae14-4c29-a681-ee8b83bea08b,So many songs!!! But if you change this to no advertisement it would be Better!,5,change advertisement would,Positive,"['change', 'advertisement', 'would']",1
438b1a7b-59e0-4c51-9ac0-1bf1ddeac5d0,Another app to listen to music so super dope!,5,another super dope,Positive,"['another', 'super', 'dope']",1
e407520f-1459-42ce-93d6-0cc31869c020,Wonderful.. i can find my favorite music,5,wonderful find favorite,Positive,"['wonderful', 'find', 'favorite']",1
ce70d8af-ff8b-4da4-8583-d246c3051c3c,All songs are available,5,available,Positive,['available'],1
577df4ba-0993-4399-9276-c6da4dae8920,love this app no words,5,word,Positive,['word'],1
b7c7ccf6-77b8-4150-8c38-ac1911a71fd9,Good vibes ,5,vibe,Positive,['vibe'],1
60a4c520-cb3f-4953-a2e6-a1824f91a7d1,Very good app,5,,Positive,[],1
0b0a56b3-50bc-4ed1-bc96-8d19fcf20cd0,Good music.,5,,Positive,[],1
49646557-1722-40cc-9ae8-ada79aeae381,The best but I can't pick songs on free but I love the app so much,5,pick free,Positive,"['pick', 'free']",1
1a2508a4-954a-4661-907c-5084c34cfeb6,Love it provides what I'm looking for,5,provides looking,Positive,"['provides', 'looking']",1
bc557c1a-4b0c-4388-bfa5-f18001e50ee5,It also has brain activate music,5,also brain activate,Positive,"['also', 'brain', 'activate']",1
22100d47-5a0d-4e02-9454-4ca3f27be47d,"Great app , I only wish there was a thumbs up and thumbs down so when you press thumbs down on a song you never hear it again",4,wish thumb thumb press thumb never hear,Positive,"['wish', 'thumb', 'thumb', 'press', 'thumb', 'never', 'hear']",1
e8530168-2d3f-44a2-8f6b-dbecaa1ea5be,"Love Spotify, best music app out there",5,,Positive,[],1
40fc3fde-6929-42bc-92cc-98a42dcee5ac,cause it's sound amazing an hee tropical so that's why I rate it 5,5,cause sound hee tropical thats rate,Positive,"['cause', 'sound', 'hee', 'tropical', 'thats', 'rate']",1
d62f706e-7f7a-4b93-91c5-30e99007d3ae,"Best among equals, The most smoothest Music app I've seen my whole life",5,among equal smoothest seen whole life,Positive,"['among', 'equal', 'smoothest', 'seen', 'whole', 'life']",1
63e035ba-f80a-4937-ad24-ad784bf5ba1e,I think unlimited skips would be better with the advertisement of course and let us rearrange our playlist for free but other than that I love it,4,think unlimited skip would advertisement course let u rearrange playlist free,Positive,"['think', 'unlimited', 'skip', 'would', 'advertisement', 'course', 'let', 'u', 'rearrange', 'playlist', 'free']",1
dab61326-0c9b-4948-98d4-7262eec4c71f,Don't know what happened but lately Spotify just randomly stops working and it's frustrating especially when I pay premium to listiin toisic without advertisement,4,know happened lately randomly stop working frustrating especially pay premium listiin toisic without advertisement,Positive,"['know', 'happened', 'lately', 'randomly', 'stop', 'working', 'frustrating', 'especially', 'pay', 'premium', 'listiin', 'toisic', 'without', 'advertisement']",1
723c1a74-ea70-4bdd-bc73-7a6015b540f5,Not bad which is good,5,,Positive,[],1
1cb3d9f9-97bd-4cf7-a151-8ae43651606e,Podcast is good,5,podcast,Positive,['podcast'],1
acdbfd67-efa7-4482-8d66-3b39bade83a9,Like this app,5,,Positive,[],1
49816b29-d23f-470e-b57d-daf4a7564669,Good satisfaction oldies and many more,5,satisfaction oldie,Positive,"['satisfaction', 'oldie']",1
b569af57-d529-44c8-859e-cc081bfb7a54,I like this app because this app so good,5,,Positive,[],1
7b38468c-ed6b-4783-b9c2-35fc20b98164,Incredible music experience.,5,incredible experience,Positive,"['incredible', 'experience']",1
8ac7ff36-18d1-4ffc-987c-752a051e9be6,It is a best app for songs and phonks,5,phonks,Positive,['phonks'],1
68407a0c-6f86-4b9b-9376-b288b6cd6afb,I real enjoying the best of the best when it comes to music thanks to Spotify.,5,real enjoying come,Positive,"['real', 'enjoying', 'come']",1
ba7681c6-70c3-4a05-a95e-9d99f6fdc3b1,This app verry nice thankyou kampani this app kampani thankyou somach,5,verry thankyou kampani kampani thankyou somach,Positive,"['verry', 'thankyou', 'kampani', 'kampani', 'thankyou', 'somach']",1
a83d0769-18c5-4446-b565-83f5d294cdc9,Puuurrffect,5,puuurrffect,Positive,['puuurrffect'],1
b0785273-a946-44d1-af11-553023dafaf7,"Good experience but it needs to implement lossless audio, most of the other apps have it.",4,experience implement lossless audio apps,Positive,"['experience', 'implement', 'lossless', 'audio', 'apps']",1
e0b4e1f8-30cf-4f43-8b73-9a43fe50978b,Ye i in ok  ok uii98. Ytyy7 hy o ok,5,ye uii98 ytyy7 hy,Positive,"['ye', 'uii98', 'ytyy7', 'hy']",1
fba18062-5f79-43e1-856b-b72b0a2a8c6f,All song ingluded app wow,5,ingluded wow,Positive,"['ingluded', 'wow']",1
4480a623-cb1d-438c-811e-c0b53cd02eef,I love it! YOIII,4,yoiii,Positive,['yoiii'],1
a5a4ad43-83af-4ee1-a210-14a2493a7ce2,Provides a good experience of music,4,provides experience,Positive,"['provides', 'experience']",1
5cadeca7-3df2-4949-ba95-ed996c3da681,It's now very smooth.I was thinking of buying the premium but the updates are so good that now I don't have to buy the premium.But there are still so many advertisement so please look for it.,5,smoothi thinking buying premium update buy premiumbut still advertisement please look,Positive,"['smoothi', 'thinking', 'buying', 'premium', 'update', 'buy', 'premiumbut', 'still', 'advertisement', 'please', 'look']",1
66a521a1-4383-4454-90a4-dd34963889ff,My husband and I have the 2-person plan and we love creating playlists!,5,husband 2person plan creating playlist,Positive,"['husband', '2person', 'plan', 'creating', 'playlist']",1
3dabcd7d-cc69-49ea-b56d-3b12e0035301,Very very inpatient,5,inpatient,Positive,['inpatient'],1
7aa8f91a-d9c6-44ff-96de-9cb4d30e6850,Super... Good sound quality,5,super sound quality,Positive,"['super', 'sound', 'quality']",0
f32ffc92-5e9d-473e-a523-d2743fdafa1b,I'm enjoying every moment with Spotify ,5,enjoying every moment,Positive,"['enjoying', 'every', 'moment']",1
2d875fa1-5a9d-4cf0-a3a2-84bdb7f70c36,It's I good app and it works on Xbox and moble,5,work xbox moble,Positive,"['work', 'xbox', 'moble']",1
423c59fb-e0d4-474b-bfa2-bb33af963338,The best streaming platform ,5,streaming platform,Positive,"['streaming', 'platform']",1
72943b70-2f5e-430f-b2d5-c0085376a16c,Its a good app but the adds are a little and it will tell me I will get 30min without any advertisement and after one song I'll get an add please fix it,4,add little tell 30min without advertisement ill add please fix,Positive,"['add', 'little', 'tell', '30min', 'without', 'advertisement', 'ill', 'add', 'please', 'fix']",0
c87228b4-b944-457c-ac74-157a8c671e09,Spotify is must have app,5,must,Positive,['must'],1
dc110757-c29e-4a8e-b1d4-0d71f33a5430,Hello hello i it's the best app I have ever seen from music,5,hello hello seen,Positive,"['hello', 'hello', 'seen']",1
9a5119a9-b58f-4037-a70b-525c53f5cc06,It is very good and they have all the songs and you can put it on 3 devices like me and my dad are sharing a account,5,put 3 device dad sharing account,Positive,"['put', '3', 'device', 'dad', 'sharing', 'account']",1
6e8a4603-241a-48d2-a7e3-ad1f3e5d6cb2,They should give play in order option without getting premium,4,give order option without getting premium,Positive,"['give', 'order', 'option', 'without', 'getting', 'premium']",1
6f4acbc9-5266-411e-bf26-a7fb93b06725,Amazing... Good quality audio experience,5,quality audio experience,Positive,"['quality', 'audio', 'experience']",1
35c4cf48-8f27-4c58-ae9b-b6415a3e0400,Nevertheless it's the bess,5,nevertheless bess,Positive,"['nevertheless', 'bess']",1
aae20e2a-3830-49b2-94ae-77914d5f5028,It's such a good music app you can listen to so much without having to worry about advertisement I rate it 5 stars  ,5,without worry advertisement rate star,Positive,"['without', 'worry', 'advertisement', 'rate', 'star']",1
290ae6fd-30a7-488e-86b0-8351a3f6e212,Vary nice app bro ,5,vary bro,Positive,"['vary', 'bro']",1
fb0831c1-ef6b-428f-81e8-ed2fe548a68b,A really nice platform.....,4,platform,Positive,['platform'],1
2621e05a-f899-4c5c-9724-fe3704589914,Best but please not give add,5,please give add,Positive,"['please', 'give', 'add']",0
071215c0-586f-4c3e-a4ea-cf566ffec1eb,Very good app,5,,Positive,[],1
2e6df7fa-8734-4c67-b3c2-d8f275ee0fb7,Best music app!,5,,Positive,[],1
b1fbf73f-2290-4463-bd67-46b1c6fa2fe3,Excellent Experience,5,experience,Positive,['experience'],1
6c8a764d-b3ea-4888-8e4b-a661e204b388,Amazing with lyrics,5,lyric,Positive,['lyric'],1
b094dca1-2679-4f23-9b4c-e9e468bda523,"Very great! I've been using this for the past few years and its been a music buddy to me now. Super helpful, and highly recommended! () (This has been my emotional support buddy. I've been listening to rolling girl on repeat while crying.)",5,past year buddy super helpful highly recommended emotional support buddy rolling girl repeat cry,Positive,"['past', 'year', 'buddy', 'super', 'helpful', 'highly', 'recommended', 'emotional', 'support', 'buddy', 'rolling', 'girl', 'repeat', 'cry']",1
4798ca11-f138-4b80-bfb3-1576376e2d6c,"I love Spotify. Even with all of the music apps I have, Spotify is the only one I have had no problems with.",5,apps problem,Positive,"['apps', 'problem']",1
9f505222-58f1-405a-9a4f-a36c6fce2f1e,You can hear any song in the world,5,hear world,Positive,"['hear', 'world']",1
a105b3a4-7a22-4f09-aa17-30cb8af0757c,Yes you are perfect,5,yes perfect,Positive,"['yes', 'perfect']",1
61a23aa8-ea86-494b-9289-50b6b36b19d8,"On my other device I can play music as long as I like rewind,ffwd.so my question is why is that.i enjoy Spotify by the way",5,device long rewindffwdso question thati,Positive,"['device', 'long', 'rewindffwdso', 'question', 'thati']",1
1af0fde9-45dc-4f4a-b132-8352d275df25,Love this app,5,,Positive,[],1
df7c2ecd-0720-4caf-8644-044a70a99653,I love the lyrics feature and the playlist suggestions.,5,lyric feature playlist suggestion,Positive,"['lyric', 'feature', 'playlist', 'suggestion']",1
f0c39364-9b75-427e-bbb0-b7fab31e6e3c,very interesting,5,interesting,Positive,['interesting'],1
cdb2c2c4-788a-44d7-866e-f7e38f41da8c,Awesome. Only one problem too many advertisement.,5,problem advertisement,Positive,"['problem', 'advertisement']",1
3f94232e-a4a3-4122-b052-7ea0652cea5a,"One of the best music player app, available lots of music,UI is awesome everything is boom  love it!!",5,player available lot musicui everything boom,Positive,"['player', 'available', 'lot', 'musicui', 'everything', 'boom']",1
b15280b2-1cd7-47a5-8e75-3b9e40a2d3e8,Songs and podcast unbilieveable,5,podcast unbilieveable,Positive,"['podcast', 'unbilieveable']",1
e9794ebf-8daf-41b8-b440-58065d57be90,Great experience,5,experience,Positive,['experience'],1
ad653d6a-cc51-4a52-87ca-0db6e3f748b0,This is best app for listening songs,5,,Positive,[],1
b97f569b-3275-4b22-a798-3f2f7bb31b17,Sho butyl full,5,sho butyl full,Positive,"['sho', 'butyl', 'full']",1
927eeacb-4678-4a5a-905a-0291d94819bc,Spotify is the best app I have seen,5,seen,Positive,['seen'],1
bce37b58-e126-42df-80d1-62499c498508,It has everything I need that calms me down and makes me feel better happy and even more,5,everything calm make feel happy,Positive,"['everything', 'calm', 'make', 'feel', 'happy']",1
ad335ab2-05a9-42df-a760-51ee6d977915,My family is my nightmare,5,family nightmare,Positive,"['family', 'nightmare']",1
447ac8a7-76b5-45a3-8c86-7e1a55247e78,I like it ,5,,Positive,[],1
4988eca6-dddd-4006-a0e2-e3e03f0d3936,"ILove The App Like *NSYNC, Linkin Park,Micahel Jackson All Singers Are There Spotify The Best FOEVER",5,ilove nsync linkin parkmicahel jackson singer foever,Positive,"['ilove', 'nsync', 'linkin', 'parkmicahel', 'jackson', 'singer', 'foever']",1
2e65cb2c-3931-4ab4-9768-a8840870d6e0,Sportify is exceptional and the best.,5,sportify exceptional,Positive,"['sportify', 'exceptional']",1
fa96371b-45a3-43a0-8567-cdbb07c2470c,Its good app to music lovers,5,lover,Positive,['lover'],1
f904ba7a-5776-4737-b164-0780d8f29ffe,Best of music app,5,,Positive,[],1
2088448d-3de9-4ecf-8dbf-04a514b2abc6,Really good,5,,Positive,[],1
e1feeae9-f80c-42e7-9292-5ab1b4ec8a8c,It's the best music experience ever of you're broke and can't buy premium just don't but the quality top notch,5,experience youre broke buy premium quality top notch,Positive,"['experience', 'youre', 'broke', 'buy', 'premium', 'quality', 'top', 'notch']",1
1fb27d96-095a-4302-9dd9-aae4a3988d9e,Amazing music platform ,5,platform,Positive,['platform'],1
d54cfee1-a050-43ad-b9e5-f7b662424de0,Best and recommend to you All download Spotify premium for your fone to listen music,5,recommend download premium fone,Positive,"['recommend', 'download', 'premium', 'fone']",1
4f30100c-d64d-4888-902c-36469875f699,I like using Spotify but you gives more advertisement then songs. There is no pattern of giving advertisement. Also advertisement are repeated.,4,give advertisement pattern giving advertisement also advertisement repeated,Positive,"['give', 'advertisement', 'pattern', 'giving', 'advertisement', 'also', 'advertisement', 'repeated']",1
003c362e-02db-45e7-b5b8-e0f1de2528ba,"I like using, is very good for music",5,,Positive,[],1
192c217e-221f-4120-bff5-47a40c291525,Best thing ever has the best songs ever and ever love this and lots of others olso the best!!!!!!!,5,lot others olso,Positive,"['lot', 'others', 'olso']",1
14cc93e0-07c9-459e-8078-e66949fd15bf,Very good but podcasts,5,podcasts,Positive,['podcasts'],1
1ac7003d-e784-4341-a2c7-11a45cbdf3a5,Lovely variation of songs - just what I'm looking for!!!,5,lovely variation looking,Positive,"['lovely', 'variation', 'looking']",1
f594cc2d-610b-48ba-bbf0-3c5657174158,in recent update I can't get lyrics of most songs please fix this team Spotify,5,recent update lyric please fix team,Positive,"['recent', 'update', 'lyric', 'please', 'fix', 'team']",0
68e3259a-5036-4983-b47a-f36b3ebfaf81,the music is good but their are somethings i really don't like,4,somethings,Positive,['somethings'],1
103e2de9-b596-4c20-aa9b-537362824e31,Just go PREMIUM!,5,go premium,Positive,"['go', 'premium']",1
e9a0420b-73bb-4360-a601-fcd229eea8f0,Excellent musical App. Love it.,5,musical,Positive,['musical'],1
36e90add-5a14-4d18-81eb-2cee18c89d6d,"Casting is no longer an option, now it's only ""start a man"" WHAT THE HECK. ANGRY PREMIUM MEMBER.",5,casting longer option start man heck angry premium member,Positive,"['casting', 'longer', 'option', 'start', 'man', 'heck', 'angry', 'premium', 'member']",1
23d33a84-39ce-4535-99db-aa3e1c40762c,Brilliant app,5,brilliant,Positive,['brilliant'],1
daca05f2-214e-46b5-9066-d62e426d59a3,i'm finally know how to use on laptop but for phone i didnt' know how to use it is need the buying the premuim,4,finally know laptop phone didnt know buying premuim,Positive,"['finally', 'know', 'laptop', 'phone', 'didnt', 'know', 'buying', 'premuim']",1
f15b7dcc-e44f-4006-98aa-b7eecaf235ff,nice but download shuffle unpaid money get free is good,5,download shuffle unpaid money free,Positive,"['download', 'shuffle', 'unpaid', 'money', 'free']",1
c266af43-aacc-4454-97de-41e5c780e7d3,Love  this app always goooo Spotify ,5,goooo,Positive,['goooo'],1
415738d7-d6fc-4211-8d35-4ca0759ae237,Its the best...no doubt,5,bestno doubt,Positive,"['bestno', 'doubt']",1
e2747dc1-df48-44b8-ae80-4a1aba52787d,This app plays podcasts exactly as I wish!,5,podcasts exactly wish,Positive,"['podcasts', 'exactly', 'wish']",1
448e792e-349f-46c8-affd-025130ae6bcd,I love Spotify I choose this music app over all the other ones,5,choose,Positive,['choose'],1
d6b71ae4-ddd2-4f7c-9943-0e2fba918b1c,Well. I just want more feature to sa c e me from stress,5,well feature sa c stress,Positive,"['well', 'feature', 'sa', 'c', 'stress']",1
93af1f71-97f6-4c57-a377-14b7eb4a713c,"Exllent superb quality of songs and love you Spotify,",5,exllent superb quality,Positive,"['exllent', 'superb', 'quality']",1
8a78a42b-2718-4c27-b808-922f0e371639,It's the best ,5,,Positive,[],1
7da0bf4a-ae7f-4447-8151-9d9d602277a3,It is very nice app to listen music and I love this app,5,,Positive,[],1
12f3120b-369e-4583-8ba1-b35d451529b3,So clean ,5,clean,Positive,['clean'],1
8888e196-556a-4ac6-83dd-bd885080c014,"I love the app so much, the daylist is definitely my favourite feature, a playlist custom made for you and updated everyday a few times to match the music you usually listen to on that day every week around the time that is in the moment you see the playlist",5,daylist definitely favourite feature playlist custom made updated everyday time match usually day every week around time moment see playlist,Positive,"['daylist', 'definitely', 'favourite', 'feature', 'playlist', 'custom', 'made', 'updated', 'everyday', 'time', 'match', 'usually', 'day', 'every', 'week', 'around', 'time', 'moment', 'see', 'playlist']",1
14680319-9023-4982-9760-4c3a763b956b,Love it. Please make Spotify more costumizable for premium users please.,5,please make costumizable premium user please,Positive,"['please', 'make', 'costumizable', 'premium', 'user', 'please']",1
2e0f3638-4f65-467f-865d-943a9dfe23d3,I have at least 2200 hours of listening time,5,least 2200 hour time,Positive,"['least', '2200', 'hour', 'time']",1
a7efce39-913c-49f1-b633-dfc1c8358459,"ITS SO GOOD! But also very dumb, because it costs at least 10$..",5,also dumb cost least 10,Positive,"['also', 'dumb', 'cost', 'least', '10']",1
fef854ff-6517-40b6-aaac-cabae5fa0e98,"Loving my beats, I fully recommend  ",5,loving beat fully recommend,Positive,"['loving', 'beat', 'fully', 'recommend']",1
36397de7-1af6-4c2d-b0ff-12141ad21885,It's a great app,5,,Positive,[],1
58dc5bc8-3cc9-41d1-9628-e0d83eb594c7,It's fine and interesting,5,fine interesting,Positive,"['fine', 'interesting']",1
7905688d-3ee7-4e4b-ba45-b60084d9b6dd,I love the apps,5,apps,Positive,['apps'],1
ada2fa6c-8e1e-4f4f-8028-7bfab3910908,"I am a music fanatic and love all sorts of music from classical to jazz, and i demand a great listening experience, Spotify gives me all. that for around $17/month.and I can download Musica podcast or complete audobook and listen later even if nie I'm offline. Kudos Spotify. Jolly Good Show!!",5,fanatic sort classical jazz demand experience give around 17monthand download musica podcast complete audobook later nie offline kudos jolly show,Positive,"['fanatic', 'sort', 'classical', 'jazz', 'demand', 'experience', 'give', 'around', '17monthand', 'download', 'musica', 'podcast', 'complete', 'audobook', 'later', 'nie', 'offline', 'kudos', 'jolly', 'show']",1
6c362887-7c8a-415b-87fc-9b70e0bc40e0,Great platform,5,platform,Positive,['platform'],1
e4dbe248-7a1c-4ad9-a9b0-300050beb0c6,I've had a good experience with this app I like how it gives 1 month free then stuff,5,experience give 1 month free stuff,Positive,"['experience', 'give', '1', 'month', 'free', 'stuff']",1
167e8b1c-abb3-430f-b292-3919aa4c7160,Interesting,5,interesting,Positive,['interesting'],1
52cd874b-cc35-4c0f-b0d4-cd97f2ff207f,sad they removed the heart icon,5,sad removed heart icon,Positive,"['sad', 'removed', 'heart', 'icon']",1
e12b3340-931e-4a28-b22c-9016d44689fc,Spotify never disappoints.,5,never disappoints,Positive,"['never', 'disappoints']",1
4f4c9586-d834-4a29-adf9-3832ae73960d,This app was great,4,,Positive,[],1
